problem,solution
uuf50-0892.cnf,unsat
uuf50-0893.cnf,unsat
uuf50-0894.cnf,unsat
uuf50-0895.cnf,unsat
uuf50-0896.cnf,unsat
uuf50-0897.cnf,unsat
uuf50-0898.cnf,unsat
uuf50-0899.cnf,unsat
uuf50-089.cnf,unsat
uuf50-08.cnf,unsat
uuf50-0900.cnf,unsat
uuf50-0901.cnf,unsat
uuf50-0902.cnf,unsat
uuf50-0903.cnf,unsat
uuf50-0904.cnf,unsat
uuf50-0905.cnf,unsat
uuf50-0906.cnf,unsat
uuf50-0907.cnf,unsat
uuf50-0908.cnf,unsat
uuf50-0909.cnf,unsat
uuf50-090.cnf,unsat
uuf50-0910.cnf,unsat
uuf50-0911.cnf,unsat
uuf50-0912.cnf,unsat
uuf50-0913.cnf,unsat
uuf50-0914.cnf,unsat
uuf50-0915.cnf,unsat
uuf50-0916.cnf,unsat
uuf50-0917.cnf,unsat
uuf50-0918.cnf,unsat
uuf50-0919.cnf,unsat
uuf50-091.cnf,unsat
uuf50-0920.cnf,unsat
uuf50-0921.cnf,unsat
uuf50-0922.cnf,unsat
uuf50-0923.cnf,unsat
uuf50-0924.cnf,unsat
uuf50-0925.cnf,unsat
uuf50-0926.cnf,unsat
uuf50-0927.cnf,unsat
uuf50-0928.cnf,unsat
uuf50-0929.cnf,unsat
uuf50-092.cnf,unsat
uuf50-0930.cnf,unsat
uuf50-0931.cnf,unsat
uuf50-0932.cnf,unsat
uuf50-0933.cnf,unsat
uuf50-0934.cnf,unsat
uuf50-0935.cnf,unsat
uuf50-0936.cnf,unsat
uuf50-0937.cnf,unsat
uuf50-0938.cnf,unsat
uuf50-0939.cnf,unsat
uuf50-093.cnf,unsat
uuf50-0940.cnf,unsat
uuf50-0941.cnf,unsat
uuf50-0942.cnf,unsat
uuf50-0943.cnf,unsat
uuf50-0944.cnf,unsat
uuf50-0945.cnf,unsat
uuf50-0946.cnf,unsat
uuf50-0947.cnf,unsat
uuf50-0948.cnf,unsat
uuf50-0949.cnf,unsat
uuf50-094.cnf,unsat
uuf50-0950.cnf,unsat
uuf50-0951.cnf,unsat
uuf50-0952.cnf,unsat
uuf50-0953.cnf,unsat
uuf50-0954.cnf,unsat
uuf50-0955.cnf,unsat
uuf50-0956.cnf,unsat
uuf50-0957.cnf,unsat
uuf50-0958.cnf,unsat
uuf50-0959.cnf,unsat
uuf50-095.cnf,unsat
uuf50-0960.cnf,unsat
uuf50-0961.cnf,unsat
uuf50-0962.cnf,unsat
uuf50-0963.cnf,unsat
uuf50-0964.cnf,unsat
uuf50-0965.cnf,unsat
uuf50-0966.cnf,unsat
uuf50-0967.cnf,unsat
uuf50-0968.cnf,unsat
uuf50-0969.cnf,unsat
uuf50-096.cnf,unsat
uuf50-0970.cnf,unsat
uuf50-0971.cnf,unsat
uuf50-0972.cnf,unsat
uuf50-0973.cnf,unsat
uuf50-0974.cnf,unsat
uuf50-0975.cnf,unsat
uuf50-0976.cnf,unsat
uuf50-0977.cnf,unsat
uuf50-0978.cnf,unsat
uuf50-0979.cnf,unsat
uuf50-097.cnf,unsat
uuf50-0980.cnf,unsat
uuf50-0981.cnf,unsat
uuf50-0982.cnf,unsat
uuf50-0983.cnf,unsat
uuf50-0984.cnf,unsat
uuf50-0985.cnf,unsat
uuf50-0986.cnf,unsat
uuf50-0987.cnf,unsat
uuf50-0988.cnf,unsat
uuf50-0989.cnf,unsat
uuf50-098.cnf,unsat
uuf50-0990.cnf,unsat
uuf50-0991.cnf,unsat
uuf50-0992.cnf,unsat
uuf50-0993.cnf,unsat
uuf50-0994.cnf,unsat
uuf50-0995.cnf,unsat
uuf50-0996.cnf,unsat
uuf50-0997.cnf,unsat
uuf50-0998.cnf,unsat
uuf50-0999.cnf,unsat
uuf50-099.cnf,unsat
uuf50-09.cnf,unsat
