problem,solution
uuf100-0892.cnf,unsat
uuf100-0893.cnf,unsat
uuf100-0894.cnf,unsat
uuf100-0895.cnf,unsat
uuf100-0896.cnf,unsat
uuf100-0897.cnf,unsat
uuf100-0898.cnf,unsat
uuf100-0899.cnf,unsat
uuf100-089.cnf,unsat
uuf100-08.cnf,unsat
uuf100-0900.cnf,unsat
uuf100-0901.cnf,unsat
uuf100-0902.cnf,unsat
uuf100-0903.cnf,unsat
uuf100-0904.cnf,unsat
uuf100-0905.cnf,unsat
uuf100-0906.cnf,unsat
uuf100-0907.cnf,unsat
uuf100-0908.cnf,unsat
uuf100-0909.cnf,unsat
uuf100-090.cnf,unsat
uuf100-0910.cnf,unsat
uuf100-0911.cnf,unsat
uuf100-0912.cnf,unsat
uuf100-0913.cnf,unsat
uuf100-0914.cnf,unsat
uuf100-0915.cnf,unsat
uuf100-0916.cnf,unsat
uuf100-0917.cnf,unsat
uuf100-0918.cnf,unsat
uuf100-0919.cnf,unsat
uuf100-091.cnf,unsat
uuf100-0920.cnf,unsat
uuf100-0921.cnf,unsat
uuf100-0922.cnf,unsat
uuf100-0923.cnf,unsat
uuf100-0924.cnf,unsat
uuf100-0925.cnf,unsat
uuf100-0926.cnf,unsat
uuf100-0927.cnf,unsat
uuf100-0928.cnf,unsat
uuf100-0929.cnf,unsat
uuf100-092.cnf,unsat
uuf100-0930.cnf,unsat
uuf100-0931.cnf,unsat
uuf100-0932.cnf,unsat
uuf100-0933.cnf,unsat
uuf100-0934.cnf,unsat
uuf100-0935.cnf,unsat
uuf100-0936.cnf,unsat
uuf100-0937.cnf,unsat
uuf100-0938.cnf,unsat
uuf100-0939.cnf,unsat
uuf100-093.cnf,unsat
uuf100-0940.cnf,unsat
uuf100-0941.cnf,unsat
uuf100-0942.cnf,unsat
uuf100-0943.cnf,unsat
uuf100-0944.cnf,unsat
uuf100-0945.cnf,unsat
uuf100-0946.cnf,unsat
uuf100-0947.cnf,unsat
uuf100-0948.cnf,unsat
uuf100-0949.cnf,unsat
uuf100-094.cnf,unsat
uuf100-0950.cnf,unsat
uuf100-0951.cnf,unsat
uuf100-0952.cnf,unsat
uuf100-0953.cnf,unsat
uuf100-0954.cnf,unsat
uuf100-0955.cnf,unsat
uuf100-0956.cnf,unsat
uuf100-0957.cnf,unsat
uuf100-0958.cnf,unsat
uuf100-0959.cnf,unsat
uuf100-095.cnf,unsat
uuf100-0960.cnf,unsat
uuf100-0961.cnf,unsat
uuf100-0962.cnf,unsat
uuf100-0963.cnf,unsat
uuf100-0964.cnf,unsat
uuf100-0965.cnf,unsat
uuf100-0966.cnf,unsat
uuf100-0967.cnf,unsat
uuf100-0968.cnf,unsat
uuf100-0969.cnf,unsat
uuf100-096.cnf,unsat
uuf100-0970.cnf,unsat
uuf100-0971.cnf,unsat
uuf100-0972.cnf,unsat
uuf100-0973.cnf,unsat
uuf100-0974.cnf,unsat
uuf100-0975.cnf,unsat
uuf100-0976.cnf,unsat
uuf100-0977.cnf,unsat
uuf100-0978.cnf,unsat
uuf100-0979.cnf,unsat
uuf100-097.cnf,unsat
uuf100-0980.cnf,unsat
uuf100-0981.cnf,unsat
uuf100-0982.cnf,unsat
uuf100-0983.cnf,unsat
uuf100-0984.cnf,unsat
uuf100-0985.cnf,unsat
uuf100-0986.cnf,unsat
uuf100-0987.cnf,unsat
uuf100-0988.cnf,unsat
uuf100-0989.cnf,unsat
uuf100-098.cnf,unsat
uuf100-0990.cnf,unsat
uuf100-0991.cnf,unsat
uuf100-0992.cnf,unsat
uuf100-0993.cnf,unsat
uuf100-0994.cnf,unsat
uuf100-0995.cnf,unsat
uuf100-0996.cnf,unsat
uuf100-0997.cnf,unsat
uuf100-0998.cnf,unsat
uuf100-0999.cnf,unsat
uuf100-099.cnf,unsat
uuf100-09.cnf,unsat
